Timestamp,AccelerometerX,AccelerometerY,AccelerometerZ
2025-03-27 11:34:29,0.2569500207901001,0.12495000660419464,9.921000480651855
2025-03-27 11:34:32,0.2740500271320343,0.10905000567436218,9.865950584411621
2025-03-27 11:34:35,0.26205000281333923,0.14400000870227814,9.871050834655762
2025-03-27 11:34:38,0.27105000615119934,0.13500000536441803,9.880050659179688
2025-03-27 11:34:43,0.2569500207901001,0.13500000536441803,9.885000228881836
2025-03-27 11:34:46,0.2659500241279602,0.13199999928474426,9.897000312805176
2025-03-27 11:34:49,0.25005000829696655,0.12495000660419464,9.87600040435791
2025-03-27 11:34:52,0.286050021648407,0.13005000352859497,9.8899507522583
2025-03-27 11:34:55,0.23805001378059387,0.11805000901222229,9.892050743103027
2025-03-27 11:34:58,0.283050000667572,0.14205001294612885,9.907050132751465
2025-03-27 11:35:01,0.2659500241279602,0.12495000660419464,9.897000312805176
2025-03-27 11:35:04,0.35295000672340393,0.09405000507831573,9.949950218200684
2025-03-27 11:35:07,0.25005000829696655,0.13199999928474426,9.865950584411621
2025-03-27 11:35:10,0.19005000591278076,0.1399500072002411,9.904050827026367
2025-03-27 11:35:13,0.17295001447200775,0.18000000715255737,9.883050918579102
2025-03-27 11:35:17,0.520050048828125,-0.17100000381469727,9.945000648498535
2025-03-27 11:35:20,0.6379500031471252,-0.2880000174045563,11.616000175476074
2025-03-27 11:35:23,23.54400062561035,-22.48995018005371,61.444053649902344
2025-03-27 11:35:26,56.143951416015625,-23.457000732421875,27.85395050048828
2025-03-27 11:35:29,-32.78295135498047,0.32895001769065857,6.516000270843506
2025-03-27 11:35:32,-4.128000259399414,-0.5509500503540039,-11.824950218200684
2025-03-27 11:35:35,-3.5560500621795654,-22.61505126953125,-6.13200044631958
2025-03-27 11:35:38,-2.0020501613616943,-9.76200008392334,-7.0249505043029785
2025-03-27 11:35:41,4.288949966430664,-8.886000633239746,-1.6540501117706299
2025-03-27 11:35:44,5.931000232696533,-2.6770501136779785,15.270000457763672
2025-03-27 11:35:48,1.971000075340271,4.051949977874756,8.563950538635254
2025-03-27 11:35:51,5.06505012512207,-0.7549500465393066,7.558050155639648
2025-03-27 11:35:54,0.22605000436306,0.06300000101327896,9.90195083618164
2025-03-27 11:35:59,0.21900001168251038,0.031950000673532486,9.87600040435791
2025-03-27 11:36:02,0.2350500077009201,0.05100000277161598,9.90000057220459
2025-03-27 11:36:05,0.2070000171661377,0.0799500048160553,9.87600040435791
2025-03-27 11:36:08,0.22095000743865967,0.06105000153183937,9.907050132751465
2025-03-27 11:36:11,0.1969500035047531,0.06795000284910202,9.90000057220459
2025-03-27 11:36:14,0.2160000056028366,0.06105000153183937,9.904050827026367
2025-03-27 11:36:18,0.22095000743865967,0.043950002640485764,9.907050132751465
2025-03-27 11:36:22,0.1870500147342682,0.06105000153183937,9.897000312805176
2025-03-27 11:36:25,0.2160000056028366,0.05595000088214874,9.909000396728516
2025-03-27 11:36:28,0.19905000925064087,0.0580500029027462,9.90195083618164
2025-03-27 11:36:31,0.2160000056028366,0.031950000673532486,9.90000057220459
2025-03-27 11:36:34,0.2070000171661377,0.05295000225305557,9.91395092010498
2025-03-27 11:36:37,0.2160000056028366,0.06300000101327896,9.909000396728516
2025-03-27 11:36:40,0.20400001108646393,0.0580500029027462,9.907050132751465
2025-03-27 11:36:43,0.2160000056028366,0.0799500048160553,9.91200065612793
2025-03-27 11:36:46,0.19005000591278076,0.06105000153183937,9.90000057220459
2025-03-27 11:36:49,0.2070000171661377,0.06495000422000885,9.897000312805176
2025-03-27 11:36:53,0.19905000925064087,0.0580500029027462,9.907050132751465
2025-03-27 11:36:56,0.21405000984668732,0.05100000277161598,9.909000396728516
2025-03-27 11:36:59,0.19905000925064087,0.04905000329017639,9.91200065612793
2025-03-27 11:37:02,0.19500000774860382,0.07695000618696213,9.91395092010498
2025-03-27 11:37:05,0.19005000591278076,0.06795000284910202,9.909000396728516
2025-03-27 11:37:08,0.208950012922287,0.043950002640485764,9.904050827026367
2025-03-27 11:37:11,0.1969500035047531,0.034050002694129944,9.91200065612793
2025-03-27 11:37:14,0.18495000898838043,0.05595000088214874,9.904050827026367
2025-03-27 11:37:17,0.22605000436306,0.06105000153183937,9.907050132751465
2025-03-27 11:37:22,0.20400001108646393,0.09195000678300858,9.897000312805176
2025-03-27 11:37:26,0.21900001168251038,0.06105000153183937,9.904050827026367
2025-03-27 11:37:29,0.19005000591278076,0.037050001323223114,9.90195083618164
2025-03-27 11:37:33,0.2350500077009201,0.05295000225305557,9.91200065612793
2025-03-27 11:37:36,0.20400001108646393,0.05595000088214874,9.90000057220459
2025-03-27 11:37:39,0.19905000925064087,0.06105000153183937,9.91200065612793
2025-03-27 11:37:42,0.24495001137256622,0.05100000277161598,9.909000396728516
2025-03-27 11:37:45,0.1969500035047531,0.06795000284910202,9.907050132751465
2025-03-27 11:37:48,0.21105000376701355,0.05595000088214874,9.90000057220459
2025-03-27 11:37:51,0.21900001168251038,0.05100000277161598,9.907050132751465
2025-03-27 11:37:54,0.23100000619888306,0.05295000225305557,9.90195083618164
2025-03-27 11:37:58,0.21405000984668732,0.06495000422000885,9.907050132751465
2025-03-27 11:38:01,0.19905000925064087,0.06105000153183937,9.91200065612793
2025-03-27 11:38:10,0.2070000171661377,0.0580500029027462,9.907050132751465
2025-03-27 11:38:13,0.20400001108646393,0.05595000088214874,9.909000396728516
2025-03-27 11:38:16,0.18300001323223114,0.0580500029027462,9.91200065612793
2025-03-27 11:38:21,0.21105000376701355,0.06105000153183937,9.925950050354004
2025-03-27 11:38:24,0.1969500035047531,0.06300000101327896,9.907050132751465
2025-03-27 11:38:28,0.21405000984668732,0.05595000088214874,9.921000480651855
2025-03-27 11:38:31,0.19500000774860382,0.04905000329017639,9.904050827026367
2025-03-27 11:38:34,0.2070000171661377,0.05295000225305557,9.907050132751465
2025-03-27 11:38:37,0.18300001323223114,0.04200000315904617,9.92805004119873
2025-03-27 11:38:40,0.3550500273704529,0.17595000565052032,9.86400032043457
2025-03-27 11:38:43,0.1969500035047531,0.0970500037074089,9.91200065612793
2025-03-27 11:38:48,0.208950012922287,0.05295000225305557,9.907050132751465
2025-03-27 11:38:52,0.19200000166893005,0.043950002640485764,9.91200065612793
2025-03-27 11:38:55,0.2350500077009201,0.05595000088214874,9.91395092010498
2025-03-27 11:38:58,0.1680000126361847,0.12495000660419464,9.91200065612793
2025-03-27 11:39:02,0.1660500019788742,0.04905000329017639,9.90195083618164
2025-03-27 11:39:05,0.20205001533031464,0.05595000088214874,9.907050132751465
2025-03-27 11:39:10,0.22305001318454742,0.04905000329017639,9.921000480651855
2025-03-27 11:39:13,0.18300001323223114,0.06105000153183937,9.904050827026367
2025-03-27 11:39:16,0.1969500035047531,0.05100000277161598,9.907050132751465
2025-03-27 11:39:19,0.2740500271320343,0.04605000093579292,9.90195083618164
2025-03-27 11:39:22,0.208950012922287,0.06105000153183937,9.904050827026367
2025-03-27 11:39:25,0.1969500035047531,0.05295000225305557,9.907050132751465
2025-03-27 11:39:30,0.18495000898838043,0.013050000183284283,9.904050827026367
2025-03-27 11:39:33,0.19200000166893005,0.04605000093579292,9.922950744628906
2025-03-27 11:39:36,0.19500000774860382,0.06105000153183937,9.91200065612793
2025-03-27 11:39:39,0.19905000925064087,0.07695000618696213,9.922950744628906
2025-03-27 11:39:42,0.19200000166893005,0.06495000422000885,9.91200065612793
2025-03-27 11:39:45,0.19905000925064087,0.06795000284910202,9.91395092010498
2025-03-27 11:39:48,0.18300001323223114,0.0580500029027462,9.909000396728516
2025-03-27 11:39:55,0.19500000774860382,0.05295000225305557,9.907050132751465
2025-03-27 11:39:58,0.2160000056028366,0.05100000277161598,9.91200065612793
2025-03-27 11:40:01,0.18300001323223114,0.034050002694129944,9.907050132751465
2025-03-27 11:40:05,0.20400001108646393,0.09195000678300858,9.897000312805176
2025-03-27 11:40:08,0.21900001168251038,0.05100000277161598,9.91200065612793
2025-03-27 11:40:11,0.2160000056028366,0.06300000101327896,9.907050132751465
2025-03-27 11:40:14,0.19005000591278076,0.05295000225305557,9.919050216674805
2025-03-27 11:40:19,0.17805001139640808,0.043950002640485764,9.916050910949707
2025-03-27 11:40:22,0.18000000715255737,0.05595000088214874,9.904050827026367
2025-03-27 11:40:26,0.21405000984668732,0.05100000277161598,9.909000396728516
2025-03-27 11:40:29,0.2569500207901001,0.034050002694129944,9.907050132751465
2025-03-27 11:40:33,0.19200000166893005,0.043950002640485764,9.91395092010498
2025-03-27 11:40:37,0.20400001108646393,0.04905000329017639,9.91200065612793
2025-03-27 11:40:40,0.21405000984668732,0.030000001192092896,9.907050132751465
2025-03-27 11:40:43,0.19500000774860382,0.034050002694129944,9.921000480651855
2025-03-27 11:40:46,0.2779500186443329,0.05100000277161598,9.907050132751465
2025-03-27 11:40:49,0.2070000171661377,0.05595000088214874,9.91200065612793
2025-03-27 11:40:53,0.22800001502037048,0.07005000114440918,9.916050910949707
2025-03-27 11:40:56,0.19200000166893005,0.05100000277161598,9.91395092010498
2025-03-27 11:41:01,0.23295001685619354,0.07500000298023224,9.91395092010498
2025-03-27 11:41:05,0.2070000171661377,0.05595000088214874,9.909000396728516
2025-03-27 11:41:08,0.20400001108646393,0.043950002640485764,9.91200065612793
2025-03-27 11:41:11,0.2070000171661377,0.05295000225305557,9.91395092010498
2025-03-27 11:41:15,0.21105000376701355,0.00795000046491623,9.91200065612793
2025-03-27 11:41:18,0.20400001108646393,0.043950002640485764,9.916050910949707
2025-03-27 11:41:21,0.19905000925064087,0.0580500029027462,9.904050827026367
2025-03-27 11:41:24,0.13500000536441803,0.06495000422000885,9.91395092010498
2025-03-27 11:41:27,0.37905001640319824,0.015000000596046448,9.849000930786133
2025-03-27 11:42:32,0.18000000715255737,0.07005000114440918,9.88800048828125
2025-03-27 11:42:35,0.20205001533031464,0.027000000700354576,9.90000057220459
2025-03-27 11:42:39,0.2070000171661377,0.08205000311136246,9.91200065612793
2025-03-27 11:42:42,0.19905000925064087,0.015000000596046448,9.895050048828125
2025-03-27 11:42:45,0.15900000929832458,0.06495000422000885,9.909000396728516
2025-03-27 11:42:49,0.19005000591278076,0.0799500048160553,9.91200065612793
2025-03-27 11:42:53,0.21405000984668732,0.043950002640485764,9.904050827026367
2025-03-27 11:42:57,0.18000000715255737,0.0580500029027462,9.91200065612793
2025-03-27 11:43:00,0.2070000171661377,0.05595000088214874,9.919050216674805
2025-03-27 11:43:03,0.3049500286579132,0.06105000153183937,9.91200065612793
2025-03-27 11:43:07,0.18000000715255737,0.08205000311136246,9.88800048828125
2025-03-27 11:43:10,0.19905000925064087,0.04605000093579292,9.904050827026367
2025-03-27 11:43:14,0.21105000376701355,0.06795000284910202,9.92805004119873
2025-03-27 11:43:17,0.18495000898838043,0.05100000277161598,9.909000396728516
2025-03-27 11:43:20,0.1870500147342682,0.04200000315904617,9.91395092010498
2025-03-27 11:43:23,0.2070000171661377,0.06495000422000885,9.907050132751465
2025-03-27 11:43:26,0.1969500035047531,0.05595000088214874,9.919050216674805
2025-03-27 11:43:30,0.2070000171661377,0.05595000088214874,9.909000396728516
